nohup: ignoring input
2025-07-04 07:44:27,326 INFO     Starting server at tcp:port=8000:interface=127.0.0.1
2025-07-04 07:44:27,326 INFO     HTTP/2 support not enabled (install the http2 and tls Twisted extras)
2025-07-04 07:44:27,326 INFO     Configuring endpoint tcp:port=8000:interface=127.0.0.1
2025-07-04 07:44:27,327 INFO     Listening on TCP address 127.0.0.1:8000
127.0.0.1:39300 - - [04/Jul/2025:12:09:35] "GET /api/bingo/api/get-game-stats/536/" 200 182
[get_selected_players] For game 536: [{'user': 381, 'card': [77]}, {'user': 383, 'card': [26]}]
Selected players: [{'user': 381, 'card': [77]}, {'user': 383, 'card': [26]}]
127.0.0.1:37350 - - [04/Jul/2025:12:11:10] "POST /api/auth/register-telegram/" 200 612
[{"user": 381, "card": [77]}, {"user": 383, "card": [26]}]
[get_selected_players] For game 536: [{'user': 381, 'card': [77]}, {'user': 383, 'card': [26]}]
Checking Bingo for user 383 with cards: [26]
Cards for user 383: [26]
Checking card 26 for user 383 with numbers: [[3, 29, 43, 53, 74], [10, 21, 31, 49, 63], [15, 17, 0, 58, 62], [12, 20, 32, 48, 75], [1, 26, 40, 56, 71]]
Checking card for Bingo: [[3, 29, 43, 53, 74], [10, 21, 31, 49, 63], [15, 17, 0, 58, 62], [12, 20, 32, 48, 75], [1, 26, 40, 56, 71]]
Called numbers: [75, 37, 71, 55, 32, 3, 74, 15, 48, 28, 60, 8, 25, 53, 22, 18, 72, 2, 59, 49, 64, 7, 5, 1, 0]
127.0.0.1:53614 - - [04/Jul/2025:12:11:56] "WSDISCONNECT /ws/game-socket/536/" - -
127.0.0.1:35930 - - [04/Jul/2025:12:11:56] "WSCONNECTING /ws/game-socket/536/" - -
127.0.0.1:35930 - - [04/Jul/2025:12:11:56] "WSCONNECT /ws/game-socket/536/" - -
127.0.0.1:35944 - - [04/Jul/2025:12:11:56] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35930 - - [04/Jul/2025:12:11:56] "WSDISCONNECT /ws/game-socket/536/" - -
127.0.0.1:35958 - - [04/Jul/2025:12:11:56] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35976 - - [04/Jul/2025:12:11:56] "GET /api/bingo/api/get-game-data/" 200 19
127.0.0.1:35960 - - [04/Jul/2025:12:11:56] "GET /api/bingo/api/get-game-data/" 200 19
127.0.0.1:35982 - - [04/Jul/2025:12:11:56] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35988 - - [04/Jul/2025:12:11:56] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35998 - - [04/Jul/2025:12:11:56] "GET /api/bingo/api/get-game-data/" 200 19
127.0.0.1:36012 - - [04/Jul/2025:12:11:57] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36014 - - [04/Jul/2025:12:11:57] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36022 - - [04/Jul/2025:12:11:57] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36044 - - [04/Jul/2025:12:11:57] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36030 - - [04/Jul/2025:12:11:57] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36056 - - [04/Jul/2025:12:11:57] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36046 - - [04/Jul/2025:12:11:57] "GET /api/bingo/api/get-game-data/" 200 19
127.0.0.1:36060 - - [04/Jul/2025:12:11:57] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36068 - - [04/Jul/2025:12:11:57] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36072 - - [04/Jul/2025:12:11:57] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36070 - - [04/Jul/2025:12:11:57] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36074 - - [04/Jul/2025:12:11:57] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36078 - - [04/Jul/2025:12:11:57] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36088 - - [04/Jul/2025:12:11:57] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36092 - - [04/Jul/2025:12:11:57] "GET /api/bingo/api/start-game/10/" 200 81
127.0.0.1:36086 - - [04/Jul/2025:12:11:57] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36096 - - [04/Jul/2025:12:11:57] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36122 - - [04/Jul/2025:12:11:57] "WSCONNECTING /ws/game-socket/537/" - -
127.0.0.1:36104 - - [04/Jul/2025:12:11:58] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36122 - - [04/Jul/2025:12:11:58] "WSCONNECT /ws/game-socket/537/" - -
127.0.0.1:36102 - - [04/Jul/2025:12:11:58] "GET /api/bingo/api/get-game-stats/537/" 200 182
127.0.0.1:36106 - - [04/Jul/2025:12:11:58] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36128 - - [04/Jul/2025:12:11:58] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36156 - - [04/Jul/2025:12:11:58] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36166 - - [04/Jul/2025:12:11:58] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36140 - - [04/Jul/2025:12:11:58] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36186 - - [04/Jul/2025:12:11:58] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36180 - - [04/Jul/2025:12:11:58] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36192 - - [04/Jul/2025:12:11:58] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36222 - - [04/Jul/2025:12:11:58] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36208 - - [04/Jul/2025:12:11:58] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36238 - - [04/Jul/2025:12:11:58] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36246 - - [04/Jul/2025:12:11:58] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36252 - - [04/Jul/2025:12:11:59] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36266 - - [04/Jul/2025:12:11:59] "GET /api/bingo/api/get-bingo-card/?cardId=26" 200 132
127.0.0.1:36278 - - [04/Jul/2025:12:11:59] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36290 - - [04/Jul/2025:12:11:59] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36300 - - [04/Jul/2025:12:11:59] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36306 - - [04/Jul/2025:12:12:00] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36320 - - [04/Jul/2025:12:12:00] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36334 - - [04/Jul/2025:12:12:00] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36348 - - [04/Jul/2025:12:12:00] "GET /api/bingo/api/get-game-data/" 200 26
[get_selected_players] For game 537: []
[add_player][before] For game 537: []
[add_player][after append] For game 537: [{'user': 383, 'card': [26]}]
[set_selected_players] For game 537: [{'user': 383, 'card': [26]}]
[get_selected_players] For game 537: [{'user': 383, 'card': [26]}]
127.0.0.1:36364 - - [04/Jul/2025:12:12:01] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36368 - - [04/Jul/2025:12:12:01] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36384 - - [04/Jul/2025:12:12:01] "GET /api/bingo/api/get-game-data/" 200 26
User 383 joined bingo page for game 537
[get_selected_players] For game 537: [{'user': 383, 'card': [26]}]
Sending cards: [{'id': 26, 'numbers': [[3, 29, 43, 53, 74], [10, 21, 31, 49, 63], [15, 17, 0, 58, 62], [12, 20, 32, 48, 75], [1, 26, 40, 56, 71]]}]
127.0.0.1:36414 - - [04/Jul/2025:12:12:01] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36400 - - [04/Jul/2025:12:12:01] "GET /api/bingo/api/get-game-stats/537/" 200 182
127.0.0.1:36424 - - [04/Jul/2025:12:12:01] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36434 - - [04/Jul/2025:12:12:02] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36438 - - [04/Jul/2025:12:12:02] "GET /api/bingo/api/get-game-stats/537/" 200 182
127.0.0.1:36440 - - [04/Jul/2025:12:12:02] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36452 - - [04/Jul/2025:12:12:02] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36462 - - [04/Jul/2025:12:12:02] "GET /api/bingo/api/get-game-stats/537/" 200 182
127.0.0.1:36478 - - [04/Jul/2025:12:12:02] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36480 - - [04/Jul/2025:12:12:02] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36492 - - [04/Jul/2025:12:12:02] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36496 - - [04/Jul/2025:12:12:02] "GET /api/bingo/api/get-game-stats/537/" 200 182
127.0.0.1:36508 - - [04/Jul/2025:12:12:02] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36524 - - [04/Jul/2025:12:12:02] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36532 - - [04/Jul/2025:12:12:02] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36546 - - [04/Jul/2025:12:12:02] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36556 - - [04/Jul/2025:12:12:02] "GET /api/bingo/api/get-game-stats/537/" 200 182
127.0.0.1:36568 - - [04/Jul/2025:12:12:03] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36578 - - [04/Jul/2025:12:12:03] "GET /api/bingo/api/get-game-stats/537/" 200 182
127.0.0.1:36592 - - [04/Jul/2025:12:12:03] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36600 - - [04/Jul/2025:12:12:03] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36614 - - [04/Jul/2025:12:12:03] "GET /api/bingo/api/get-game-stats/537/" 200 182
127.0.0.1:36618 - - [04/Jul/2025:12:12:03] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36622 - - [04/Jul/2025:12:12:03] "GET /api/bingo/api/get-game-stats/537/" 200 182
127.0.0.1:36630 - - [04/Jul/2025:12:12:03] "GET /api/bingo/api/get-game-stats/537/" 200 182
127.0.0.1:39532 - - [04/Jul/2025:12:12:04] "GET /api/bingo/api/get-game-stats/537/" 200 182
127.0.0.1:39536 - - [04/Jul/2025:12:12:04] "GET /api/bingo/api/get-game-stats/537/" 200 182
127.0.0.1:39552 - - [04/Jul/2025:12:12:04] "GET /api/bingo/api/get-game-stats/537/" 200 182
127.0.0.1:39554 - - [04/Jul/2025:12:12:05] "GET /api/bingo/api/get-game-stats/537/" 200 182
127.0.0.1:39556 - - [04/Jul/2025:12:12:05] "GET /api/bingo/api/get-game-stats/537/" 200 182
[get_selected_players] For game 537: [{'user': 383, 'card': [26]}]
[remove_player][before] For game 537: [{'user': 383, 'card': [26]}]
[remove_player][after remove] For game 537: [{'user': 383, 'card': [26]}]
[set_selected_players] For game 537: [{'user': 383, 'card': [26]}]
[get_selected_players] For game 537: [{'user': 383, 'card': [26]}]
User None left bingo page for game 537
127.0.0.1:36122 - - [04/Jul/2025:12:12:47] "WSDISCONNECT /ws/game-socket/537/" - -
127.0.0.1:35950 - - [04/Jul/2025:12:12:47] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35938 - - [04/Jul/2025:12:12:47] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35922 - - [04/Jul/2025:12:12:47] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:35964 - - [04/Jul/2025:12:12:47] "WSCONNECTING /ws/game-socket/537/" - -
127.0.0.1:35964 - - [04/Jul/2025:12:12:47] "WSCONNECT /ws/game-socket/537/" - -
127.0.0.1:35972 - - [04/Jul/2025:12:12:47] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:35982 - - [04/Jul/2025:12:12:47] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35990 - - [04/Jul/2025:12:12:47] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35984 - - [04/Jul/2025:12:12:47] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35996 - - [04/Jul/2025:12:12:47] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36006 - - [04/Jul/2025:12:12:47] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36012 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36018 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36020 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36036 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36026 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36048 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36064 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36072 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36074 - - [04/Jul/2025:12:12:48] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36080 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36078 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36092 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36102 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36118 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36112 - - [04/Jul/2025:12:12:48] "GET /api/bingo/api/get-game-data/" 200 26
127.0.0.1:36134 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36142 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36148 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36164 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35964 - - [04/Jul/2025:12:12:48] "WSDISCONNECT /ws/game-socket/537/" - -
127.0.0.1:36178 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:36184 - - [04/Jul/2025:12:12:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47142 - - [04/Jul/2025:12:13:37] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47150 - - [04/Jul/2025:12:13:37] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47192 - - [04/Jul/2025:12:13:37] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47176 - - [04/Jul/2025:12:13:37] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47166 - - [04/Jul/2025:12:13:37] "GET /api/bingo/api/start-game/10/" 200 83
127.0.0.1:47202 - - [04/Jul/2025:12:13:37] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47210 - - [04/Jul/2025:12:13:37] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47238 - - [04/Jul/2025:12:13:38] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47274 - - [04/Jul/2025:12:13:38] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47248 - - [04/Jul/2025:12:13:38] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47262 - - [04/Jul/2025:12:13:38] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47226 - - [04/Jul/2025:12:13:38] "GET /api/bingo/api/start-game/10/" 200 83
127.0.0.1:47286 - - [04/Jul/2025:12:13:38] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47290 - - [04/Jul/2025:12:13:38] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47296 - - [04/Jul/2025:12:13:38] "GET /api/bingo/api/start-game/10/" 200 83
127.0.0.1:47306 - - [04/Jul/2025:12:13:38] "GET /api/bingo/api/get-game-stats/537/" 200 181
127.0.0.1:47320 - - [04/Jul/2025:12:13:38] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47336 - - [04/Jul/2025:12:13:38] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47338 - - [04/Jul/2025:12:13:38] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47346 - - [04/Jul/2025:12:13:38] "WSCONNECTING /ws/game-socket/537/" - -
127.0.0.1:47356 - - [04/Jul/2025:12:13:38] "GET /api/bingo/api/start-game/10/" 200 83
127.0.0.1:47346 - - [04/Jul/2025:12:13:38] "WSCONNECT /ws/game-socket/537/" - -
127.0.0.1:47358 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47372 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47384 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47392 - - [04/Jul/2025:12:13:39] "GET /api/bingo/api/start-game/10/" 200 83
127.0.0.1:47404 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47416 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47424 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47438 - - [04/Jul/2025:12:13:39] "GET /api/bingo/api/start-game/10/" 200 83
127.0.0.1:47442 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47456 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47466 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47478 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47474 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47484 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47494 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47506 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47510 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47500 - - [04/Jul/2025:12:13:39] "GET /api/bingo/api/start-game/10/" 200 83
127.0.0.1:47518 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47524 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47530 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47546 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47548 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47556 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47564 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47566 - - [04/Jul/2025:12:13:39] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47592 - - [04/Jul/2025:12:13:40] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47578 - - [04/Jul/2025:12:13:40] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47598 - - [04/Jul/2025:12:13:40] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47572 - - [04/Jul/2025:12:13:40] "GET /api/bingo/api/start-game/10/" 200 83
127.0.0.1:47612 - - [04/Jul/2025:12:13:40] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47624 - - [04/Jul/2025:12:13:40] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47634 - - [04/Jul/2025:12:13:40] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:47636 - - [04/Jul/2025:12:13:40] "GET /api/bingo/api/start-game/10/" 200 83
127.0.0.1:47648 - - [04/Jul/2025:12:13:40] "GET /api/bingo/api/start-game/10/" 200 83
127.0.0.1:47662 - - [04/Jul/2025:12:13:40] "GET /api/bingo/api/start-game/10/" 200 83
127.0.0.1:47668 - - [04/Jul/2025:12:13:41] "GET /api/bingo/api/get-bingo-card/?cardId=26" 200 132
[get_selected_players] For game 537: [{'user': 383, 'card': [26]}]
[add_player][before] For game 537: [{'user': 383, 'card': [26]}]
[add_player][after append] For game 537: [{'user': 383, 'card': [26]}]
[set_selected_players] For game 537: [{'user': 383, 'card': [26]}]
[get_selected_players] For game 537: [{'user': 383, 'card': [26]}]
User 383 joined bingo page for game 537
[get_selected_players] For game 537: [{'user': 383, 'card': [26]}]
Sending cards: [{'id': 26, 'numbers': [[3, 29, 43, 53, 74], [10, 21, 31, 49, 63], [15, 17, 0, 58, 62], [12, 20, 32, 48, 75], [1, 26, 40, 56, 71]]}]
127.0.0.1:47670 - - [04/Jul/2025:12:13:44] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:47674 - - [04/Jul/2025:12:13:44] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35576 - - [04/Jul/2025:12:13:44] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35560 - - [04/Jul/2025:12:13:44] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35580 - - [04/Jul/2025:12:13:44] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35590 - - [04/Jul/2025:12:13:44] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35594 - - [04/Jul/2025:12:13:45] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35600 - - [04/Jul/2025:12:13:45] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35602 - - [04/Jul/2025:12:13:45] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35606 - - [04/Jul/2025:12:13:45] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35620 - - [04/Jul/2025:12:13:45] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35632 - - [04/Jul/2025:12:13:45] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35634 - - [04/Jul/2025:12:13:45] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35646 - - [04/Jul/2025:12:13:46] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35670 - - [04/Jul/2025:12:13:46] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35658 - - [04/Jul/2025:12:13:46] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35676 - - [04/Jul/2025:12:13:46] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35680 - - [04/Jul/2025:12:13:46] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35688 - - [04/Jul/2025:12:13:46] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35702 - - [04/Jul/2025:12:13:46] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35710 - - [04/Jul/2025:12:13:46] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35724 - - [04/Jul/2025:12:13:47] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35740 - - [04/Jul/2025:12:13:47] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35754 - - [04/Jul/2025:12:13:47] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35768 - - [04/Jul/2025:12:13:47] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35776 - - [04/Jul/2025:12:13:47] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35788 - - [04/Jul/2025:12:13:47] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35790 - - [04/Jul/2025:12:13:47] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35796 - - [04/Jul/2025:12:13:47] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35800 - - [04/Jul/2025:12:13:47] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35812 - - [04/Jul/2025:12:13:47] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35828 - - [04/Jul/2025:12:13:47] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35830 - - [04/Jul/2025:12:13:47] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35846 - - [04/Jul/2025:12:13:47] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35852 - - [04/Jul/2025:12:13:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35866 - - [04/Jul/2025:12:13:48] "POST /api/auth/verify-init-data/" 200 608
127.0.0.1:35870 - - [04/Jul/2025:12:13:48] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35876 - - [04/Jul/2025:12:13:48] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35884 - - [04/Jul/2025:12:13:48] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35892 - - [04/Jul/2025:12:13:48] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35898 - - [04/Jul/2025:12:13:49] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35904 - - [04/Jul/2025:12:13:49] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35918 - - [04/Jul/2025:12:13:49] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35922 - - [04/Jul/2025:12:13:49] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35936 - - [04/Jul/2025:12:13:50] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35948 - - [04/Jul/2025:12:13:50] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35952 - - [04/Jul/2025:12:13:50] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35954 - - [04/Jul/2025:12:13:51] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35960 - - [04/Jul/2025:12:13:51] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35966 - - [04/Jul/2025:12:13:51] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35980 - - [04/Jul/2025:12:13:51] "GET /api/bingo/api/get-game-stats/537/" 200 180
127.0.0.1:35986 - - [04/Jul/2025:12:13:52] "GET /api/bingo/api/get-game-stats/537/" 200 180
[get_selected_players] For game 537: [{'user': 383, 'card': [26]}]
[remove_player][before] For game 537: [{'user': 383, 'card': [26]}]
[remove_player][after remove] For game 537: [{'user': 383, 'card': [26]}]
[set_selected_players] For game 537: [{'user': 383, 'card': [26]}]
[get_selected_players] For game 537: [{'user': 383, 'card': [26]}]
User None left bingo page for game 537
127.0.0.1:47346 - - [04/Jul/2025:12:14:22] "WSDISCONNECT /ws/game-socket/537/" - -
127.0.0.1:57326 - - [04/Jul/2025:12:14:23] "WSCONNECTING /ws/game-socket/537/" - -
127.0.0.1:57326 - - [04/Jul/2025:12:14:23] "WSCONNECT /ws/game-socket/537/" - -
